fy,fx,m,x,y,phi,t
12.0,-4.0,3.0,-41.0991,122.05,0.04183474120923512,1.220931053161621
14.0,-4.0,-3.0,-40.275,122.672,0.0027726595615743393,0.9872274398803711
14.0,-4.0,-2.0,-40.8954,123.419,0.009333959992831629,1.0083415508270264
14.0,-4.0,-1.0,-41.8722,124.549,0.016293827169853555,1.0305776596069336
14.0,-4.0,0.0,-43.2744,126.115,0.02403298753654885,0.9595351219177246
14.0,-4.0,1.0,-45.2548,128.249,0.0331554927599247,1.3658642768859863
14.0,-4.0,2.0,-48.04,131.113,0.044571858890333306,1.2910702228546143
14.0,-4.0,3.0,-52.1834,135.115,0.06033168612708115,1.3193354606628418
16.0,-4.0,-3.0,-47.3639,131.853,0.006107175974509586,1.086505651473999
16.0,-4.0,-2.0,-48.2483,132.781,0.014201530253304302,1.1248595714569092
16.0,-4.0,-1.0,-49.5787,134.123,0.022940522988560138,1.1546516418457031
16.0,-4.0,0.0,-51.4698,135.96,0.03289103323983407,1.1321580410003662
16.0,-4.0,1.0,-54.1228,138.427,0.044905223817664354,1.2430925369262695
16.0,-4.0,2.0,-57.9815,141.817,0.06069539697777744,1.6098194122314453
16.0,-4.0,3.0,-64.0796,146.744,0.08431405276456239,1.6912403106689453
18.0,-4.0,-3.0,-54.1709,139.78,0.010242428867639812,1.2098968029022217
18.0,-4.0,-2.0,-55.3466,140.872,0.01997534715732829,1.1944127082824707
18.0,-4.0,-1.0,-57.0726,142.41,0.030685169986612245,1.420222520828247
18.0,-4.0,0.0,-59.5072,144.49,0.0431429208549088,1.677847146987915
18.0,-4.0,1.0,-62.9664,147.295,0.05867514324808879,1.833108901977539
18.0,-4.0,2.0,-68.1313,151.195,0.08002027775712738,1.6598665714263916
18.0,-4.0,3.0,-77.0786,157.208,0.1156343612767445,1.8298919200897217
20.0,-4.0,-3.0,-60.6751,146.672,0.015125132191800773,1.1081204414367676
20.0,-4.0,-2.0,-62.1658,147.909,0.026591665819243944,1.0859346389770508
20.0,-4.0,-1.0,-64.3217,149.623,0.0394576468659185,1.3464770317077637
20.0,-4.0,0.0,-67.3546,151.919,0.05473339789541747,1.3755793571472168
20.0,-4.0,1.0,-71.7153,155.021,0.07434136698357463,1.6205520629882812
20.0,-4.0,2.0,-78.4826,159.419,0.10275600398030421,2.495112180709839
20.0,-4.0,3.0,-91.5778,166.605,0.1565957930933019,2.0265798568725586
0.0,-3.0,-3.0,-0.0127242,-0.12986,-0.001107276868339634,0.48438048362731934
0.0,-3.0,-2.0,-0.012673,-0.0864597,-0.0007381016691350181,0.4865577220916748
0.0,-3.0,-1.0,-0.012643,-0.0431968,-0.0003689892914957145,0.45088624954223633
0.0,-3.0,0.0,-0.0126331,7.47509e-14,9.466666643645415e-08,0.4066174030303955
0.0,-3.0,1.0,-0.012643,0.0431968,0.0003691779564010209,0.4488835334777832
0.0,-3.0,2.0,-0.012673,0.0864597,0.0007382896591385815,0.45673203468322754
0.0,-3.0,3.0,-0.0127242,0.12986,0.0011074648532276119,0.4869527816772461
0.5,-3.0,-3.0,-0.0935052,5.75918,-0.001082497594343722,0.5343210697174072
0.5,-3.0,-2.0,-0.093304,5.75834,-0.0007031423632819689,0.5615530014038086
0.5,-3.0,-1.0,-0.0937468,5.77709,-0.00032444530031942723,0.5491683483123779
0.5,-3.0,0.0,-0.0948095,5.81463,5.400066661417672e-05,0.559730052947998
0.5,-3.0,1.0,-0.0964976,5.87085,0.0004325592775176785,0.5149407386779785
0.5,-3.0,2.0,-0.0988457,5.94624,0.0008116149386939133,0.5031070709228516
0.5,-3.0,3.0,-0.101921,6.042,0.0011915863083060646,0.5165059566497803
1.0,-3.0,-3.0,-0.339597,11.5791,-0.0011071588095082816,0.551506519317627
1.0,-3.0,-2.0,-0.3371,11.546,-0.0006977998867413152,0.5334351062774658
1.0,-3.0,-1.0,-0.336991,11.5495,-0.00029070665847742466,0.604680061340332
1.0,-3.0,0.0,-0.340414,11.6095,0.00011575999948292404,0.7233307361602783
1.0,-3.0,1.0,-0.345089,11.6863,0.0005227599523804022,0.6581950187683105
1.0,-3.0,2.0,-0.352352,11.8018,0.0009317391092143501,0.6841726303100586
1.0,-3.0,3.0,-0.362481,11.9591,0.0013443582938741123,0.6184396743774414
2.0,-3.0,-3.0,-1.3144,23.0833,-0.00127099846826076,0.7094988822937012
2.0,-3.0,-2.0,-1.30275,22.9998,-0.0007436665295742137,0.6798644065856934
2.0,-3.0,-1.0,-1.30079,22.9908,-0.0002240666629168455,0.6758067607879639
2.0,-3.0,0.0,-1.30827,23.0549,0.00029339999158102894,0.6686718463897705
2.0,-3.0,1.0,-1.32533,23.1926,0.0008143326104399007,0.6850430965423584
2.0,-3.0,2.0,-1.35333,23.4132,0.0013447316262836457,0.7507107257843018
2.0,-3.0,3.0,-1.39254,23.7155,0.0018911285573656321,0.7625482082366943
3.0,-3.0,-3.0,-2.87468,34.1756,-0.0015257301151323371,0.8249392509460449
3.0,-3.0,-2.0,-2.85353,34.0748,-0.0008103326157461061,0.7518267631530762
3.0,-3.0,-1.0,-2.85343,34.0825,-0.00010893333290244577,0.7717480659484863
3.0,-3.0,0.0,-2.87412,34.1979,0.0005911999311217782,0.7738471031188965
3.0,-3.0,1.0,-2.91633,34.4236,0.001302265062321005,0.7646231651306152
3.0,-3.0,2.0,-2.98175,34.7655,0.0020377264374332503,0.7570204734802246
3.0,-3.0,3.0,-3.07254,35.2299,0.0028126479990792904,0.7537670135498047
4.0,-3.0,-3.0,-4.94417,44.7664,-0.0018063956266717663,0.7412590980529785
4.0,-3.0,-2.0,-4.91797,44.6756,-0.0008395325764063947,0.7584853172302246
4.0,-3.0,-1.0,-4.92767,44.7245,0.00010866666623893401,0.7823452949523926
4.0,-3.0,0.0,-4.97337,44.9135,0.0010601322294241451,0.7832655906677246
4.0,-3.0,1.0,-5.05702,45.2483,0.0020370611329014994,0.7600240707397461
4.0,-3.0,2.0,-5.18256,45.74,0.0030643114847130767,0.7980554103851318
4.0,-3.0,3.0,-5.35584,46.4039,0.004171542429896463,0.7598040103912354
5.0,-3.0,-3.0,-7.43782,54.7858,-0.002057191612105818,0.7649555206298828
5.0,-3.0,-2.0,-7.41471,54.7281,-0.0007815993197746178,0.760878324508667
5.0,-3.0,-1.0,-7.4452,54.8381,0.0004737332978944049,0.7861950397491455
5.0,-3.0,0.0,-7.53033,55.1184,0.0017427292454058106,0.7748863697052002
5.0,-3.0,1.0,-7.67394,55.5781,0.0030605115355505524,0.7803988456726074
5.0,-3.0,2.0,-7.88288,56.2324,0.004467128592080753,0.7612819671630859
5.0,-3.0,3.0,-8.16683,57.1008,0.006011223398360909,0.7746012210845947
6.0,-3.0,-3.0,-10.2679,64.1878,-0.0022313236800108323,0.8153009414672852
6.0,-3.0,-2.0,-10.2583,64.1814,-0.0005966661980826516,0.7631278038024902
6.0,-3.0,-1.0,-10.322,64.3665,0.0010219996441793388,0.7491886615753174
6.0,-3.0,0.0,-10.4612,64.7477,0.0026706514150900027,0.7521679401397705
6.0,-3.0,1.0,-10.6817,65.3358,0.004400597187711292,0.7672832012176514
6.0,-3.0,2.0,-11.0114,66.1987,0.006286462312642143,0.8803536891937256
6.0,-3.0,3.0,-11.4487,67.3127,0.008391517706059098,0.9318654537200928
7.0,-3.0,-3.0,-13.3639,72.9873,-0.0022953231814757053,0.9207508563995361
7.0,-3.0,-2.0,-13.3793,73.0446,-0.00025199999466566904,0.9062831401824951
7.0,-3.0,-1.0,-13.491,73.3192,0.0017833278761902943,0.9378006458282471
7.0,-3.0,0.0,-13.7043,73.8202,0.0038766214027389253,0.9456501007080078
7.0,-3.0,1.0,-14.0304,74.5672,0.006101147807131641,0.910940408706665
7.0,-3.0,2.0,-14.4891,75.593,0.008546150930789066,0.9978291988372803
7.0,-3.0,3.0,-15.1114,76.9485,0.011333463573676431,0.9499812126159668
8.0,-3.0,-3.0,-16.6465,81.1657,-0.0022193237714354386,0.9623196125030518
8.0,-3.0,-2.0,-16.6991,81.2973,0.00027466665975955245,0.9208388328552246
8.0,-3.0,-1.0,-16.873,81.6689,0.0027759817653814486,0.995405912399292
8.0,-3.0,0.0,-17.1758,82.2917,0.005372539758465146,0.994429349899292
8.0,-3.0,1.0,-17.6249,83.1923,0.008162885363299281,1.0214402675628662
8.0,-3.0,2.0,-18.2498,84.4144,0.011274149093457066,1.0712816715240479
8.0,-3.0,3.0,-19.0969,86.0241,0.014881930793097,1.0047295093536377
9.0,-3.0,-3.0,-20.057,88.7511,-0.0019826601034304905,0.8787217140197754
9.0,-3.0,-2.0,-20.1592,88.9642,0.0009993330006664374,1.020383596420288
9.0,-3.0,-1.0,-20.3977,89.4148,0.004007282496234396,0.9248809814453125
9.0,-3.0,0.0,-20.8212,90.1922,0.007174361818870783,1.014178991317749
9.0,-3.0,1.0,-21.4148,91.2506,0.010608348354029629,1.0445070266723633
9.0,-3.0,2.0,-22.2352,92.6748,0.014491478277837243,1.102501630783081
9.0,-3.0,3.0,-23.3466,94.5441,0.019070895699572977,1.163947343826294
10.0,-3.0,-3.0,-23.5561,95.7953,-0.0015733299373673544,0.8663363456726074
10.0,-3.0,-2.0,-23.7187,96.0921,0.0019366603720901662,0.8295257091522217
10.0,-3.0,-1.0,-24.0533,96.6612,0.005507859848185433,0.8472647666931152
10.0,-3.0,0.0,-24.5903,97.5468,0.009292002759322003,0.9173827171325684
10.0,-3.0,1.0,-25.3508,98.767,0.013449987292741663,0.9881887435913086
10.0,-3.0,2.0,-26.3941,100.393,0.01821428275904853,1.056246280670166
10.0,-3.0,3.0,-27.8224,102.544,0.023949886140764876,1.199671745300293
12.0,-3.0,-3.0,-30.6426,108.35,-0.0001973333307719076,0.8635382652282715
12.0,-3.0,-2.0,-30.9582,108.82,0.004463940589329484,0.9771554470062256
12.0,-3.0,-1.0,-31.5179,109.613,0.009291299017179606,0.9670288562774658
12.0,-3.0,0.0,-32.3445,110.749,0.014494105465669791,1.0287177562713623
12.0,-3.0,1.0,-33.5021,112.292,0.02035231605129875,1.0383782386779785
12.0,-3.0,2.0,-35.0854,114.332,0.027255253081738273,1.0083537101745605
12.0,-3.0,3.0,-37.3045,117.074,0.03594126396663091,1.146897554397583
14.0,-3.0,-3.0,-37.6893,119.144,0.0019466642077005665,0.9907999038696289
14.0,-3.0,-2.0,-38.2026,119.792,0.007886906896370418,0.980316162109375
14.0,-3.0,-1.0,-39.0217,120.786,0.01413164595351108,1.0827369689941406
14.0,-3.0,0.0,-40.2025,122.172,0.02099762667861469,0.9967706203460693
14.0,-3.0,1.0,-41.8329,124.023,0.028896481160439986,1.0139260292053223
14.0,-3.0,2.0,-44.1219,126.52,0.03859333035927135,1.237515926361084
14.0,-3.0,3.0,-47.3656,129.874,0.05127460905597473,1.1459710597991943
16.0,-3.0,-3.0,-44.5648,128.455,0.00485789701306781,1.0023291110992432
16.0,-3.0,-2.0,-45.3063,129.27,0.012185836448251872,1.0642359256744385
16.0,-3.0,-1.0,-46.4309,130.46,0.02001732197075506,1.188152551651001
16.0,-3.0,0.0,-48.0238,132.088,0.028800793121337508,1.1880462169647217
16.0,-3.0,1.0,-50.2367,134.262,0.03919359349927438,1.1671667098999023
16.0,-3.0,2.0,-53.3573,137.182,0.05234020602533772,1.2274103164672852
16.0,-3.0,3.0,-58.0177,141.257,0.07071274195308384,1.3077902793884277
18.0,-3.0,-3.0,-51.2024,136.532,0.008512843921343856,1.0302314758300781
18.0,-3.0,-2.0,-52.2014,137.503,0.017332388502465684,1.2257146835327148
18.0,-3.0,-1.0,-53.6678,138.875,0.026909812773476437,1.2991676330566406
18.0,-3.0,0.0,-55.7246,140.726,0.03786661388043529,1.3393335342407227
18.0,-3.0,1.0,-58.5949,143.193,0.0511667101742576,1.4061906337738037
18.0,-3.0,2.0,-62.7211,146.535,0.06860971849758636,1.3204822540283203
18.0,-3.0,3.0,-69.295,151.403,0.09501459056905463,1.46144700050354
20.0,-3.0,-3.0,-57.5724,143.581,0.012872259158696326,0.9941651821136475
20.0,-3.0,-2.0,-58.8519,144.694,0.023274100618735565,1.0904796123504639
20.0,-3.0,-1.0,-60.6915,146.229,0.03475490657394159,1.2308120727539062
20.0,-3.0,0.0,-63.2596,148.282,0.04814354672637504,1.415313720703125
20.0,-3.0,1.0,-66.8775,151.023,0.06483379801712945,1.6495201587677002
20.0,-3.0,2.0,-72.2352,154.791,0.08770285452108266,1.6422803401947021
20.0,-3.0,3.0,-81.3647,160.478,0.1253271849949421,1.7967422008514404
0.0,-2.0,-3.0,-0.00850803,-0.122598,-0.001107166209257611,0.4734330177307129
0.0,-2.0,-2.0,-0.00845968,-0.0816638,-0.0007380410025175773,0.454265832901001
0.0,-2.0,-1.0,-0.00843124,-0.040812,-0.0003689752917445561,0.4456760883331299
0.0,-2.0,0.0,-0.00842184,-9.22565e-14,6.279999989824002e-08,0.37508368492126465
0.0,-2.0,1.0,-0.00843124,0.040812,0.0003691006233299119,0.44574522972106934
0.0,-2.0,2.0,-0.00845968,0.0816638,0.0007381663259069957,0.4502227306365967
0.0,-2.0,3.0,-0.00850803,0.122598,0.0011072915275973899,0.48773908615112305
0.5,-2.0,-3.0,-0.0806895,5.44802,-0.0010815775293063128,0.5362510681152344
0.5,-2.0,-2.0,-0.0805772,5.44966,-0.0007034590297075576,0.5387570858001709
0.5,-2.0,-1.0,-0.08101,5.46867,-0.00032592263339805143,0.552154541015625
0.5,-2.0,0.0,-0.0819671,5.50434,5.137599995479772e-05,0.5732254981994629
0.5,-2.0,1.0,-0.0834524,5.55653,0.00042875591655957174,0.5088143348693848
0.5,-2.0,2.0,-0.085494,5.62568,0.000806536943372134,0.5380189418792725
0.5,-2.0,3.0,-0.0881473,5.7128,0.0011850855884865236,0.5586328506469727
1.0,-2.0,-3.0,-0.301682,10.9734,-0.0011001788226638633,0.6272642612457275
1.0,-2.0,-2.0,-0.299588,10.9447,-0.0006954394242604418,0.6331861019134521
1.0,-2.0,-1.0,-0.29956,10.9492,-0.0002927066583072386,0.6034340858459473
1.0,-2.0,0.0,-0.301527,10.9859,0.00010923999956546603,0.5749392509460449
1.0,-2.0,1.0,-0.305496,11.0547,0.0005115662809968027,0.5885286331176758
1.0,-2.0,2.0,-0.311556,11.1563,0.0009154530776001067,0.6588022708892822
1.0,-2.0,3.0,-0.319877,11.2924,0.0013221983480405978,0.6806857585906982
2.0,-2.0,-3.0,-1.17552,21.8743,-0.001240065204314119,0.7680246829986572
2.0,-2.0,-2.0,-1.16559,21.7996,-0.0007311998696871767,0.8113739490509033
2.0,-2.0,-1.0,-1.16389,21.7916,-0.00022919999598650694,0.7617943286895752
2.0,-2.0,0.0,-1.17018,21.8486,0.00027086666004228356,0.8035595417022705
2.0,-2.0,1.0,-1.1846,21.9713,0.000773599329945274,0.7440476417541504
2.0,-2.0,2.0,-1.20766,22.1626,0.0012839984383779125,0.8310320377349854
2.0,-2.0,3.0,-1.24033,22.4281,0.0018075956211535,0.7658677101135254
3.0,-2.0,-3.0,-2.58161,32.4365,-0.0014659969951205957,0.8389022350311279
3.0,-2.0,-2.0,-2.56312,32.3439,-0.0007903998354039619,0.8094139099121094
3.0,-2.0,-1.0,-2.56244,32.3479,-0.0001272666659795611,0.8457992076873779
3.0,-2.0,0.0,-2.57942,32.4478,0.0005341999491851884,0.8221695423126221
3.0,-2.0,1.0,-2.6145,32.6453,0.0012043986147096135,0.8376102447509766
3.0,-2.0,2.0,-2.66918,32.9464,0.0018945952069893007,0.799959659576416
3.0,-2.0,3.0,-2.746,33.361,0.002618185290218287,0.7940425872802734
4.0,-2.0,-3.0,-4.45827,42.5742,-0.0017224615182962872,0.8218178749084473
4.0,-2.0,-2.0,-4.41442,42.3945,-0.0008197326032351647,0.6438109874725342
4.0,-2.0,-1.0,-4.42462,42.4482,5.7533333269854184e-05,0.6584258079528809
4.0,-2.0,0.0,-4.4783,42.6865,0.0009435324243171057,0.8123071193695068
4.0,-2.0,1.0,-4.54739,42.9774,0.0018478620996116987,0.8229513168334961
4.0,-2.0,2.0,-4.65156,43.4069,0.00279318342532031,0.8181297779083252
4.0,-2.0,3.0,-4.79597,43.9901,0.0038044896142672736,0.820415735244751
5.0,-2.0,-3.0,-6.7353,52.2206,-0.0019607935655088465,0.7700119018554688
5.0,-2.0,-2.0,-6.7125,52.159,-0.0007853326483274716,0.8182346820831299
5.0,-2.0,-1.0,-6.73544,52.2474,0.0003708666496634089,0.7942104339599609
5.0,-2.0,0.0,-6.80476,52.4876,0.0015365300754132236,0.8282454013824463
5.0,-2.0,1.0,-6.92346,52.8872,0.002741183996842344,0.7955448627471924
5.0,-2.0,2.0,-7.09726,53.46,0.004018412889753016,0.7777671813964844
5.0,-2.0,3.0,-7.33513,54.2271,0.0054098714840635,0.8050796985626221
6.0,-2.0,-3.0,-9.34029,61.3337,-0.00213985769423512,0.869403600692749
6.0,-2.0,-2.0,-9.32701,61.3139,-0.0006410661514703982,0.8327305316925049
6.0,-2.0,-1.0,-9.37681,61.4671,0.0008397331359535236,0.8430414199829102
6.0,-2.0,0.0,-9.49142,61.7972,0.002343524355971563,0.8494384288787842
6.0,-2.0,1.0,-9.67585,62.3144,0.003913484655365371,0.8223776817321777
6.0,-2.0,2.0,-9.93873,63.0357,0.00559918896423528,0.8192272186279297
6.0,-2.0,3.0,-10.3042,64.0176,0.007473589903639968,0.8728506565093994
7.0,-2.0,-3.0,-12.206,69.9006,-0.0022273237105569356,0.8508172035217285
7.0,-2.0,-2.0,-12.2119,69.9348,-0.0003613330767191956,0.8545057773590088
7.0,-2.0,-1.0,-12.3004,70.1643,0.001492664562979386,0.8098607063293457
7.0,-2.0,0.0,-12.4754,70.5958,0.003389302278869293,0.8212592601776123
7.0,-2.0,1.0,-12.7457,71.2461,0.005392538899047504,0.9346790313720703
7.0,-2.0,2.0,-13.1256,72.1398,0.007572976512616067,0.9220273494720459
7.0,-2.0,3.0,-13.6391,73.3183,0.010027835805327588,0.9323265552520752
8.0,-2.0,-3.0,-15.2684,77.9167,-0.0021953254159122627,0.8740756511688232
8.0,-2.0,-2.0,-15.304,78.0151,7.666666651645574e-05,0.8728237152099609
8.0,-2.0,-1.0,-15.4429,78.3272,0.0023479894238094237,0.9804339408874512
8.0,-2.0,0.0,-15.6935,78.8683,0.004693248812594435,0.9829912185668945
8.0,-2.0,1.0,-16.066,79.6525,0.007193693664682333,0.9585366249084473
8.0,-2.0,2.0,-16.579,80.7067,0.009945188089785421,0.9397246837615967
8.0,-2.0,3.0,-17.2829,82.1175,0.013103465096997315,1.0348851680755615
9.0,-2.0,-3.0,-18.4744,85.3995,-0.0020253265134092175,0.8482050895690918
9.0,-2.0,-2.0,-18.55,85.5682,0.000689333224147462,0.8293442726135254
9.0,-2.0,-1.0,-18.7525,85.9707,0.0034219661111549653,0.8293642997741699
9.0,-2.0,0.0,-19.0864,86.6107,0.006263130349087401,0.8350498676300049
9.0,-2.0,1.0,-19.5866,87.5482,0.00933265794345788,1.0026390552520752
9.0,-2.0,2.0,-20.2663,88.7888,0.012754287968705775,1.0133509635925293
9.0,-2.0,3.0,-21.1832,90.4153,0.01672877487201098,1.0703308582305908
10.0,-2.0,-3.0,-21.777,92.3697,-0.001702661615967437,0.9382102489471436
10.0,-2.0,-2.0,-21.9033,92.6138,0.0014893302463937982,0.9242894649505615
10.0,-2.0,-1.0,-22.181,93.1095,0.004723914472260614,0.9185836315155029
10.0,-2.0,0.0,-22.6258,93.8784,0.008122222721139853,2.3680882453918457
10.0,-2.0,1.0,-23.2594,94.9452,0.01182062981253299,2.475131034851074
10.0,-2.0,2.0,-24.1272,96.368,0.016003939512480324,2.502593755722046
10.0,-2.0,3.0,-25.2991,98.2302,0.02093904055695434,2.6287927627563477
12.0,-2.0,-3.0,-28.5284,104.891,-0.0005599999414613419,0.8743560314178467
12.0,-2.0,-2.0,-28.7854,105.293,0.0036786255488916483,0.9047589302062988
12.0,-2.0,-1.0,-29.2464,105.977,0.008035612751869722,0.8723502159118652
12.0,-2.0,0.0,-29.9418,106.978,0.012695635493320782,0.9806134700775146
12.0,-2.0,1.0,-30.9115,108.336,0.017875235558427675,1.094496488571167
12.0,-2.0,2.0,-32.2329,110.129,0.023888605458547634,2.502108573913574
12.0,-2.0,3.0,-34.0368,112.488,0.03123263563076469,2.591843366622925
14.0,-2.0,-3.0,-35.2953,115.727,0.0012759993074831616,0.9074432849884033
14.0,-2.0,-2.0,-35.7253,116.297,0.0066771005576811366,0.9598875045776367
14.0,-2.0,-1.0,-36.415,117.172,0.012311808306854468,1.041795253753662
14.0,-2.0,0.0,-37.4121,118.399,0.01844016920833414,1.0578303337097168
14.0,-2.0,1.0,-38.7892,120.042,0.025403070188640655,1.0504329204559326
14.0,-2.0,2.0,-40.6761,122.214,0.03372142952317731,1.1265769004821777
14.0,-2.0,3.0,-43.304,125.102,0.04428892135184928,1.2019357681274414
16.0,-2.0,-3.0,-41.9575,125.147,0.003820622605540671,0.9944601058959961
16.0,-2.0,-2.0,-42.6759,125.983,0.010539047683272337,2.6945178508758545
16.0,-2.0,-1.0,-43.536,126.922,0.01753951152498657,2.764085531234741
16.0,-2.0,0.0,-44.8865,128.369,0.025354450418879276,1.1541721820831299
16.0,-2.0,1.0,-46.7461,130.292,0.034436607178623374,2.602470874786377
16.0,-2.0,2.0,-49.3171,132.84,0.04560888276262598,1.2130482196807861
16.0,-2.0,3.0,-53.0125,136.298,0.06049597623380139,1.4560129642486572
18.0,-2.0,-3.0,-48.4213,133.353,0.00705369491140354,1.0376322269439697
18.0,-2.0,-2.0,-49.2715,134.217,0.01507448281674164,2.959789276123047
18.0,-2.0,-1.0,-50.5245,135.444,0.02369492867880463,2.809603452682495
18.0,-2.0,0.0,-52.2745,137.097,0.033414395626146835,2.7965621948242188
18.0,-2.0,1.0,-54.6879,139.286,0.04497006063985263,2.985471487045288
18.0,-2.0,2.0,-58.0778,142.207,0.05965310062716917,2.8780570030212402
18.0,-2.0,3.0,-63.1509,146.272,0.08033758419676477,1.4929101467132568
20.0,-2.0,-3.0,-54.6531,140.544,0.010950905145762083,1.1320884227752686
20.0,-2.0,-2.0,-55.7516,141.542,0.020412944987391442,2.953524112701416
20.0,-2.0,-1.0,-57.3315,142.924,0.030733102046539375,2.8669028282165527
20.0,-2.0,0.0,-59.5224,144.765,0.04257496583804569,2.9797401428222656
20.0,-2.0,1.0,-62.5591,147.2,0.05698108029603013,2.9618189334869385
20.0,-2.0,2.0,-66.9112,150.479,0.07592283493717318,3.3416521549224854
20.0,-2.0,3.0,-73.7531,155.17,0.10435323523945794,3.376173734664917
0.0,-1.0,-3.0,-0.00429281,-0.116088,-0.0011070622094481771,0.4184565544128418
0.0,-1.0,-2.0,-0.00424682,-0.0773593,-0.0007379836677547938,0.4517693519592285
0.0,-1.0,-1.0,-0.00421976,-0.0386702,-0.00036896262532644175,0.43073129653930664
0.0,-1.0,0.0,-0.00421082,-1.1073e-14,3.1399999974567693e-08,0.36772775650024414
0.0,-1.0,1.0,-0.00421976,0.0386702,0.000369025957170826,0.4630277156829834
0.0,-1.0,2.0,-0.00424682,0.0773593,0.0007380463279740942,0.43857574462890625
0.0,-1.0,3.0,-0.00429281,0.116088,0.0011071248612383744,0.4408702850341797
0.5,-1.0,-3.0,-0.069167,5.16867,-0.0010809137250863683,0.5086514949798584
0.5,-1.0,-2.0,-0.0691237,5.17241,-0.0007038476960781403,0.5390114784240723
0.5,-1.0,-1.0,-0.0695444,5.19159,-0.000327294633160229,0.6028106212615967
0.5,-1.0,0.0,-0.0704114,5.22558,4.903199996070684e-05,0.5343573093414307
0.5,-1.0,1.0,-0.0717274,5.27423,0.000425410584282475,0.5283107757568359
0.5,-1.0,2.0,-0.0735152,5.3379,0.000802120947406649,0.5130226612091064
0.5,-1.0,3.0,-0.0758198,5.41746,0.001179466078718816,0.522590160369873
1.0,-1.0,-3.0,-0.268322,10.4209,-0.0010943255002799517,0.6047079563140869
1.0,-1.0,-2.0,-0.266573,10.3962,-0.0006935660930795689,0.6127300262451172
1.0,-1.0,-1.0,-0.266613,10.4016,-0.00029460665814339286,0.6072618961334229
1.0,-1.0,0.0,-0.268375,10.4361,0.00010363999962892566,0.5729091167449951
1.0,-1.0,1.0,-0.271867,10.4998,0.0005021866244509453,0.6121649742126465
1.0,-1.0,2.0,-0.277167,10.5933,0.0009020397553439711,0.578608512878418
1.0,-1.0,3.0,-0.284428,10.7183,0.0013043583907030073,0.579448938369751
2.0,-1.0,-3.0,-1.05585,20.7803,-0.0012137911188557088,0.6989634037017822
2.0,-1.0,-2.0,-1.0475,20.715,-0.0007207065418840101,0.7093360424041748
2.0,-1.0,-1.0,-1.04609,20.7085,-0.00023353332908786814,0.6912734508514404
2.0,-1.0,0.0,-1.05145,20.7597,0.00025179999467835545,0.6732301712036133
2.0,-1.0,1.0,-1.06364,20.8688,0.000739199372563581,0.6965124607086182
2.0,-1.0,2.0,-1.08306,21.038,0.001232885220078093,0.6590635776519775
2.0,-1.0,3.0,-1.11088,21.2757,0.0017377347753661072,0.7218174934387207
3.0,-1.0,-3.0,-2.3292,30.8606,-0.001414330504514372,0.7889881134033203
3.0,-1.0,-2.0,-2.31217,30.7704,-0.000772399846394986,0.8646905422210693
3.0,-1.0,-1.0,-2.31172,30.7752,-0.00014193333238024785,0.6905984878540039
3.0,-1.0,0.0,-2.3255,30.8606,0.0004866663038010884,0.6825776100158691
3.0,-1.0,1.0,-2.35358,31.0262,0.0011215328630983094,0.6947193145751953
3.0,-1.0,2.0,-2.40149,31.3043,0.0017748624364921687,0.7105791568756104
3.0,-1.0,3.0,-2.46596,31.6699,0.002454721856944079,0.8482351303100586
4.0,-1.0,-3.0,-4.03164,40.5488,-0.0016453963212582283,0.6437051296234131
4.0,-1.0,-2.0,-4.01361,40.4828,-0.0008056659552372437,0.6665778160095215
4.0,-1.0,-1.0,-4.01891,40.5151,2.0133333330614608e-05,0.6553075313568115
4.0,-1.0,0.0,-4.04805,40.6484,0.0008460664647871237,0.6626207828521729
4.0,-1.0,1.0,-4.10858,40.9171,0.0016903961360664938,0.7745633125305176
4.0,-1.0,2.0,-4.19574,41.2942,0.0025673208465939266,0.821474552154541
4.0,-1.0,3.0,-4.31652,41.8066,0.0034987647307160924,0.8008444309234619
5.0,-1.0,-3.0,-6.12226,49.8671,-0.0018727940648849148,0.724858283996582
5.0,-1.0,-2.0,-6.10036,49.8039,-0.000783199317728519,0.7370829582214355
5.0,-1.0,-1.0,-6.1177,49.8753,0.0002883999920041532,0.7538158893585205
5.0,-1.0,0.0,-6.17463,50.0825,0.0013662649056958348,0.7495286464691162
5.0,-1.0,1.0,-6.27354,50.4316,0.002475655007240076,0.8118722438812256
5.0,-1.0,2.0,-6.4188,50.934,0.003644628661124866,0.8058273792266846
5.0,-1.0,3.0,-6.61773,51.6078,0.004907638312591085,0.799933910369873
6.0,-1.0,-3.0,-8.52307,58.6923,-0.0020517249830905105,0.7860355377197266
6.0,-1.0,-2.0,-8.50764,58.663,-0.0006708661187788698,0.8280665874481201
6.0,-1.0,-1.0,-8.54668,58.79,0.000691999428209262,0.8726997375488281
6.0,-1.0,0.0,-8.64141,59.0762,0.0020719262246274937,0.8172974586486816
6.0,-1.0,1.0,-8.79587,59.5304,0.003505697937408842,0.8017582893371582
6.0,-1.0,2.0,-9.01728,60.168,0.005035230355980823,0.8346388339996338
6.0,-1.0,3.0,-9.31669,61.0114,0.006712551501005402,0.826190710067749
7.0,-1.0,-3.0,-11.1801,67.0303,-0.002154657586529984,0.8325433731079102
7.0,-1.0,-2.0,-11.1757,67.0365,-0.0004426666377526001,0.7061004638671875
7.0,-1.0,-1.0,-11.2501,67.2395,0.0012553318370363382,0.7519407272338867
