Ay,Ax,B,ux_fea3d,uy_fea3d,phi_fea3d,t_fea3d,ux_fea2d,uy_fea2d,phi_fea2d,t_fea2d,ux_euler,uy_euler,phi_euler,t_euler,ux_guided,uy_guided,phi_guided,t_guided,ux_prb,uy_prb,phi_prb,t_prb,ux_prb_opt,uy_prb_opt,phi_prb_opt,t_prb_opt,ux_bcm,uy_bcm,phi_bcm,t_bcm,ux_linear,uy_linear,phi_linear,t_linear
14.0,-10.0,-1.0,-0.30961,0.643796,0.08288273367202602,85.70291376113892,-0.2647208,0.6019800000000001,0.043062765503466716,1.3774595260620117,-0.31017738861965993,0.6473876476647002,0.06470093387316014,2.1198445000045467,-0.263347932486106,0.6064115231418461,0.0,0.003520600002957508,-0.1006650812193031,0.4016708114514572,0.0,7.840000034775585e-05,-0.12818679858537257,0.4629302130149897,0.0,7.79999973019585e-05,-0.8265555555555556,1.1666666666666667,0.13002057613168724,3.100009053014219e-06,0.0,0.5833333333333334,0.0,3.00002284348011e-07
14.0,-10.0,0.0,-0.292356,0.6303719999999999,0.06664400282581634,85.73217535018921,-0.2848272,0.617236,0.06388648847526297,1.5864381790161133,-0.32709652838103753,0.6598824081552692,0.08121153957917199,2.0557982999889646,-0.263347932486106,0.6064115231418461,0.0,0.0034432000102242455,-0.1006650812193031,0.4016708114514572,0.0,7.840000034775585e-05,-0.12818679858537257,0.4629302130149897,0.0,7.740000728517771e-05,-0.8265555555555556,1.1666666666666667,0.1410082304526749,3.1999952625483274e-06,0.0,0.5833333333333334,0.0,4.00003045797348e-07
14.0,-10.0,1.0,-0.30961,0.643796,0.08288273367202602,88.54513907432556,-0.3199544,0.641184,0.09687263996899544,1.6193597316741943,nan,nan,nan,15.016702900000382,-0.263347932486106,0.6064115231418461,0.0,0.0033657000021776184,-0.1006650812193031,0.4016708114514572,0.0,7.770000956952572e-05,-0.12818679858537257,0.4629302130149897,0.0,8.55999969644472e-05,-0.8265555555555556,1.1666666666666667,0.15199588477366255,3.2999960239976645e-06,0.0,0.5833333333333334,0.0,3.00002284348011e-07
14.0,-10.0,2.0,-0.3331076,0.6607999999999999,0.10439783521692945,116.73673462867737,-0.450788,0.7055560000000001,0.21751975442692825,2.350489616394043,nan,nan,nan,15.01227469999867,-0.263347932486106,0.6064115231418461,0.0,0.003547799991792999,-0.1006650812193031,0.4016708114514572,0.0,7.68999889260158e-05,-0.12818679858537257,0.4629302130149897,0.0,7.730000652372837e-05,-0.8265555555555556,1.1666666666666667,0.16298353909465021,3.000008291564882e-06,0.0,0.5833333333333334,0.0,3.00002284348011e-07
14.0,-10.0,3.0,-0.372866,0.686628,0.14034585573637032,128.41575026512146,-0.795136,0.734024,0.48089262808673594,3.909609317779541,nan,nan,nan,15.002044699998805,-0.263347932486106,0.6064115231418461,0.0,0.0036594999983208254,-0.1006650812193031,0.4016708114514572,0.0,0.00011139998969156295,-0.12818679858537257,0.4629302130149897,0.0,7.650000043213367e-05,-0.8265555555555556,1.1666666666666667,0.17397119341563785,3.200009814463556e-06,0.0,0.5833333333333334,0.0,2.9998773243278265e-07
16.0,-10.0,-3.0,-0.492328,0.7493719999999999,0.23483496291098047,167.40083074569702,-0.27642880000000003,0.6156,0.021514325849729527,1.4220178127288818,-0.32815717868844385,0.6630700451165152,0.05654057310657343,2.002597099999548,-0.2938889952403664,0.6342088996883919,0.0,0.003166299997246824,-0.12315384843996173,0.44115008222492463,0.0,9.280000813305378e-05,-0.1551219125740216,0.5051303147432517,0.0,7.700000423938036e-05,-1.079531746031746,1.3333333333333333,0.16676954732510285,3.200009814463556e-06,0.0,0.6666666666666666,0.0,4.00003045797348e-07
16.0,-10.0,-2.0,-0.39778559999999996,0.70436,0.145805577914964,119.18622922897339,-0.2873924,0.6238279999999999,0.03809652867432698,1.3671352863311768,-0.34091840358521175,0.6721955546789264,0.0707522027597958,2.041434799990384,-0.2938889952403664,0.6342088996883919,0.0,0.0031060000037541613,-0.12315384843996173,0.44115008222492463,0.0,8.109999180305749e-05,-0.1551219125740216,0.5051303147432517,0.0,7.680000271648169e-05,-1.079531746031746,1.3333333333333333,0.1810640799529688,3.0999945010989904e-06,0.0,0.6666666666666666,0.0,4.00003045797348e-07
16.0,-10.0,-1.0,-0.3645792,0.6846,0.11413750716150113,116.16320180892944,-0.3042472,0.6356799999999999,0.05837149091040647,1.507065773010254,-0.35785715411242913,0.6836090426974034,0.08857877414169005,2.206267799992929,-0.2938889952403664,0.6342088996883919,0.0,0.0059049999981652945,-0.12315384843996173,0.44115008222492463,0.0,8.110000635497272e-05,-0.1551219125740216,0.5051303147432517,0.0,8.000001253094524e-05,-1.079531746031746,1.3333333333333333,0.19535861258083476,3.0999945010989904e-06,0.0,0.6666666666666666,0.0,3.00002284348011e-07
16.0,-10.0,0.0,-0.341406,0.6693920000000001,0.09163879861230038,84.29733943939209,-0.3312912,0.653092,0.08660292295053318,1.6010303497314453,nan,nan,nan,15.007678599999053,-0.2938889952403664,0.6342088996883919,0.0,0.005967699995380826,-0.12315384843996173,0.44115008222492463,0.0,7.930000720079988e-05,-0.1551219125740216,0.5051303147432517,0.0,7.79999973019585e-05,-1.079531746031746,1.3333333333333333,0.20965314520870074,2.9999937396496534e-06,0.0,0.6666666666666666,0.0,3.9998849388211966e-07
16.0,-10.0,1.0,-0.3645792,0.6846,0.11413750716150113,70.8157286643982,-0.3838424,0.68204,0.13756441327642754,1.8427886962890625,nan,nan,nan,15.016753200005041,-0.2938889952403664,0.6342088996883919,0.0,0.0038483999960590154,-0.12315384843996173,0.44115008222492463,0.0,8.040000102482736e-05,-0.1551219125740216,0.5051303147432517,0.0,7.71000050008297e-05,-1.079531746031746,1.3333333333333333,0.2239476778365667,3.1999952625483274e-06,0.0,0.6666666666666666,0.0,3.00002284348011e-07
16.0,-10.0,2.0,-0.39778559999999996,0.70436,0.145805577914964,74.46210527420044,-0.638156,0.7493200000000001,0.37268762068255595,3.5131216049194336,nan,nan,nan,15.007501600004616,-0.2938889952403664,0.6342088996883919,0.0,0.003982700000051409,-0.12315384843996173,0.44115008222492463,0.0,7.819999882485718e-05,-0.1551219125740216,0.5051303147432517,0.0,7.660000119358301e-05,-1.079531746031746,1.3333333333333333,0.2382422104644326,3.000008291564882e-06,0.0,0.6666666666666666,0.0,4.00003045797348e-07
16.0,-10.0,3.0,-0.492328,0.7493719999999999,0.23483496291098047,101.60475492477417,-0.795252,0.737668,0.47812948585389764,3.6115686893463135,nan,nan,nan,15.00774210000236,-0.2938889952403664,0.6342088996883919,0.0,0.00551380000251811,-0.12315384843996173,0.44115008222492463,0.0,7.870000263210386e-05,-0.1551219125740216,0.5051303147432517,0.0,7.789999654050916e-05,-1.079531746031746,1.3333333333333333,0.25253674309229857,3.1999952625483274e-06,0.0,0.6666666666666666,0.0,3.00002284348011e-07
18.0,-10.0,-3.0,-0.598588,0.786244,0.3203096541756223,114.64214158058167,-0.3072372,0.6419600000000001,0.03036935249574262,1.4270246028900146,-0.3661798130733873,0.691236604896571,0.07389294759604911,1.8131294999911916,-0.32123812883742675,0.6570828630919705,0.0,0.003158899999107234,-0.14568929797040675,0.47638406629491814,0.0,7.890000415500253e-05,-0.1816370754518231,0.542175901930905,0.0,7.700000423938036e-05,-1.366238095238095,1.5,0.24357142857142855,3.0999945010989904e-06,0.0,0.75,0.0,4.00003045797348e-07
18.0,-10.0,-2.0,-0.479388,0.747188,0.2086504686298472,98.3450379371643,-0.32096800000000003,0.651036,0.05035588663990854,1.4041197299957275,nan,nan,nan,15.004307900002459,-0.32123812883742675,0.6570828630919705,0.0,0.0029840000061085448,-0.14568929797040675,0.47638406629491814,0.0,8.410000009462237e-05,-0.1816370754518231,0.542175901930905,0.0,7.670000195503235e-05,-1.366238095238095,1.5,0.2616137566137566,2.9999937396496534e-06,0.0,0.75,0.0,4.00003045797348e-07
18.0,-10.0,-1.0,-0.42108,0.719808,0.15149114797067045,69.1107587814331,-0.3421212,0.6639919999999999,0.0756353552732463,1.5461740493774414,nan,nan,nan,15.012094899997464,-0.32123812883742675,0.6570828630919705,0.0,0.0030620999896200374,-0.14568929797040675,0.47638406629491814,0.0,8.730000990908593e-05,-0.1816370754518231,0.542175901930905,0.0,7.759999425616115e-05,-1.366238095238095,1.5,0.2796560846560846,3.200009814463556e-06,0.0,0.75,0.0,3.00002284348011e-07
18.0,-10.0,0.0,-0.389094,0.7021280000000001,0.11957578512772357,72.53309535980225,-0.3772616,0.683196,0.11290695292270256,2.087580919265747,nan,nan,nan,15.01617270000861,-0.32123812883742675,0.6570828630919705,0.0,0.0030045999883441254,-0.14568929797040675,0.47638406629491814,0.0,0.00013129999570082873,-0.1816370754518231,0.542175901930905,0.0,7.71000050008297e-05,-1.366238095238095,1.5,0.2976984126984127,3.100009053014219e-06,0.0,0.75,0.0,3.00002284348011e-07
18.0,-10.0,1.0,-0.42108,0.719808,0.15149114797067045,66.69726991653442,-0.45352,0.716172,0.18943497769684745,2.075273036956787,nan,nan,nan,15.01358590000018,-0.32123812883742675,0.6570828630919705,0.0,0.0048181000020122156,-0.14568929797040675,0.47638406629491814,0.0,9.849999332800508e-05,-0.1816370754518231,0.542175901930905,0.0,7.779999577905983e-05,-1.366238095238095,1.5,0.3157407407407407,3.1999952625483274e-06,0.0,0.75,0.0,3.00002284348011e-07
18.0,-10.0,2.0,-0.479388,0.747188,0.2086504686298472,101.7828197479248,-0.675,0.7544959999999999,0.39477497666911276,2.9230449199676514,nan,nan,nan,15.00990790000651,-0.32123812883742675,0.6570828630919705,0.0,0.0037406999908853322,-0.14568929797040675,0.47638406629491814,0.0,8.159999561030418e-05,-0.1816370754518231,0.542175901930905,0.0,7.650000043213367e-05,-1.366238095238095,1.5,0.33378306878306874,2.900007530115545e-06,0.0,0.75,0.0,3.00002284348011e-07
18.0,-10.0,3.0,-0.598588,0.786244,0.3203096541756223,117.25876712799072,0.0,0.0,-0.0,316.5179617404938,nan,nan,nan,15.017363299994031,-0.32123812883742675,0.6570828630919705,0.0,0.002953999995952472,-0.14568929797040675,0.47638406629491814,0.0,8.149999484885484e-05,-0.1816370754518231,0.542175901930905,0.0,9.290000889450312e-05,-1.366238095238095,1.5,0.35182539682539676,3.0999945010989904e-06,0.0,0.75,0.0,2.9998773243278265e-07
20.0,-10.0,-3.0,-0.647436,0.79922,0.3541174466734934,109.34573769569397,-0.33608960000000004,0.6644,0.04017660896264715,1.346208095550537,nan,nan,nan,15.003773699994781,-0.34583888480817593,0.6762187097708546,0.0,0.005844100000103936,-0.16792582904206968,0.507785164346887,0.0,8.099999104160815e-05,-0.20738122043795357,0.5746992484752189,0.0,8.830000297166407e-05,-1.6866746031746032,1.6666666666666667,0.3408759553203998,3.0999945010989904e-06,0.0,0.8333333333333334,0.0,3.00002284348011e-07
20.0,-10.0,-2.0,-0.54908,0.7754840000000001,0.2640457271608884,86.57451009750366,-0.35277480000000006,0.674184,0.06387697351814678,1.4155871868133545,nan,nan,nan,15.010757699987153,-0.34583888480817593,0.6762187097708546,0.0,0.006111900001997128,-0.16792582904206968,0.507785164346887,0.0,7.949999417178333e-05,-0.20738122043795357,0.5746992484752189,0.0,8.990000060293823e-05,-1.6866746031746032,1.6666666666666667,0.36310699588477374,2.9999937396496534e-06,0.0,0.8333333333333334,0.0,3.00002284348011e-07
20.0,-10.0,-1.0,-0.477896,0.7492880000000001,0.1933897142825133,78.80345463752747,-0.3784916,0.687932,0.0946672071592065,1.535029411315918,nan,nan,nan,15.01394399999117,-0.34583888480817593,0.6762187097708546,0.0,0.005999900007736869,-0.16792582904206968,0.507785164346887,0.0,8.250000246334821e-05,-0.20738122043795357,0.5746992484752189,0.0,9.119999594986439e-05,-1.6866746031746032,1.6666666666666667,0.38533803644914766,3.2999960239976645e-06,0.0,0.8333333333333334,0.0,3.00002284348011e-07
20.0,-10.0,0.0,-0.435532,0.7297279999999999,0.15007778819662435,77.51575517654419,-0.422196,0.70812,0.14198055132857074,1.7036819458007812,nan,nan,nan,15.01662049999868,-0.34583888480817593,0.6762187097708546,0.0,0.005316800001310185,-0.16792582904206968,0.507785164346887,0.0,7.900000491645187e-05,-0.20738122043795357,0.5746992484752189,0.0,8.890000754036009e-05,-1.6866746031746032,1.6666666666666667,0.4075690770135215,3.100009053014219e-06,0.0,0.8333333333333334,0.0,2.9998773243278265e-07
20.0,-10.0,1.0,-0.477896,0.7492880000000001,0.1933897142825133,80.80299663543701,-0.520812,0.740544,0.2436168204851156,2.3845767974853516,nan,nan,nan,15.017091300003813,-0.34583888480817593,0.6762187097708546,0.0,0.005855499999597669,-0.16792582904206968,0.507785164346887,0.0,8.119999256450683e-05,-0.20738122043795357,0.5746992484752189,0.0,9.020000288728625e-05,-1.6866746031746032,1.6666666666666667,0.42980011757789544,2.9999937396496534e-06,0.0,0.8333333333333334,0.0,3.00002284348011e-07
20.0,-10.0,2.0,-0.54908,0.7754840000000001,0.2640457271608884,88.44702243804932,-0.695824,0.7578400000000001,0.40495050341595373,3.2085394859313965,nan,nan,nan,15.013183100003516,-0.34583888480817593,0.6762187097708546,0.0,0.0055722999968566,-0.16792582904206968,0.507785164346887,0.0,7.950000872369856e-05,-0.20738122043795357,0.5746992484752189,0.0,9.000000136438757e-05,-1.6866746031746032,1.6666666666666667,0.45203115814226935,3.2999960239976645e-06,0.0,0.8333333333333334,0.0,4.00003045797348e-07
20.0,-10.0,3.0,-0.647436,0.79922,0.3541174466734934,109.57925987243652,-0.7964439999999999,0.744324,0.4731387475153421,3.6101789474487305,nan,nan,nan,15.016125499998452,-0.34583888480817593,0.6762187097708546,0.0,0.0051448000012896955,-0.16792582904206968,0.507785164346887,0.0,8.030000026337802e-05,-0.20738122043795357,0.5746992484752189,0.0,8.990000060293823e-05,-1.6866746031746032,1.6666666666666667,0.4742621987066432,3.000008291564882e-06,0.0,0.8333333333333334,0.0,4.00003045797348e-07
0.0,-5.0,-3.0,-8.59408e-05,0.0003397208,0.0005516847596249738,20.073102712631226,-8.464e-05,-0.000588924,-0.0011075188752778845,0.4215517044067383,0.0,1.0337836713519295e-18,1.906027757638507e-18,1.4995862000068882,0.0,0.0,0.0,0.0031209000007947907,0.0,0.0,0.0,2.5000044843181968e-06,0.0,0.0,0.0,2.5000044843181968e-06,-8.333333333333334e-05,0.0,-0.0005555555555555556,3.2999960239976645e-06,0.0,0.0,0.0,3.00002284348011e-07
0.0,-5.0,-2.0,-8.590440000000001e-05,0.00022634119999999998,0.0003677846454295272,20.852121114730835,-8.44068e-05,-0.0003916396,-0.0007382389974353068,0.44895291328430176,0.0,1.8071987769835925e-18,3.1820559544400234e-18,1.508819599999697,0.0,0.0,0.0,0.0033411000040359795,0.0,0.0,0.0,1.6999983927235007e-06,0.0,0.0,0.0,1.5999976312741637e-06,-8.333333333333334e-05,0.0,-0.00037037037037037035,3.2999960239976645e-06,0.0,0.0,0.0,3.00002284348011e-07
0.0,-5.0,-1.0,-8.58936e-05,0.00011309679999999999,0.0001838919515643745,20.39678955078125,-8.42696e-05,-0.0001955352,-0.00036902515741700823,0.5045206546783447,0.0,-6.7587363176657056e-18,-1.006163108411357e-17,1.4565681000094628,0.0,0.0,0.0,0.0028941999917151406,0.0,0.0,0.0,1.1999945854768157e-06,0.0,0.0,0.0,7.999988156370819e-06,-8.333333333333334e-05,0.0,-0.00018518518518518518,3.500012098811567e-06,0.0,0.0,0.0,3.00002284348011e-07
0.0,-5.0,0.0,-8.59076e-05,-8.49304e-08,3.225812487152916e-09,19.771262168884277,-8.42248e-05,5.23264e-16,1.566666660311105e-07,0.3654928207397461,0.0,3.3455218347724514e-22,5.237589373058053e-22,1.4891978000086965,0.0,0.0,0.0,0.002805999989504926,0.0,0.0,0.0,1.200009137392044e-06,0.0,0.0,0.0,1.4999968698248267e-06,-8.333333333333334e-05,0.0,0.0,3.1999952625483274e-06,0.0,0.0,0.0,3.00002284348011e-07
0.0,-5.0,1.0,-8.58936e-05,0.00011309679999999999,0.0001838919515643745,20.086156606674194,-8.42696e-05,0.0001955352,0.00036933948920813824,0.4696929454803467,0.0,1.3367526353688177e-18,1.7309218322006652e-18,1.5230889999947976,0.0,0.0,0.0,0.002796499989926815,0.0,0.0,0.0,1.200009137392044e-06,0.0,0.0,0.0,1.200009137392044e-06,-8.333333333333334e-05,0.0,0.00018518518518518518,3.000008291564882e-06,0.0,0.0,0.0,3.00002284348011e-07
0.0,-5.0,2.0,-8.590440000000001e-05,0.00022634119999999998,0.0003677846454295272,21.68656039237976,-8.44068e-05,0.0003916396,0.0007385523206647996,0.4640185832977295,0.0,1.286053577370109e-18,-7.973631066474644e-21,1.4514417000027606,0.0,0.0,0.0,0.0027910999924642965,0.0,0.0,0.0,1.2999953469261527e-06,0.0,0.0,0.0,1.200009137392044e-06,-8.333333333333334e-05,0.0,0.00037037037037037035,3.0999945010989904e-06,0.0,0.0,0.0,3.00002284348011e-07
0.0,-5.0,3.0,-8.59408e-05,0.0003397208,0.0005516847596249738,24.32608389854431,-8.464e-05,0.000588924,0.0011078328525455051,0.6121511459350586,0.0,1.3854691075210282e-18,1.142107170804171e-18,1.4578729000058956,0.0,0.0,0.0,0.0035801999911200255,0.0,0.0,0.0,1.1999945854768157e-06,0.0,0.0,0.0,1.1999945854768157e-06,-8.333333333333334e-05,0.0,0.0005555555555555556,3.1999952625483274e-06,0.0,0.0,0.0,4.00003045797348e-07
0.5,-5.0,-3.0,-0.0005264919999999999,0.02695264,0.00063391545826229,21.94383478164673,-0.000497036,0.02598696,-0.001085430922470454,0.6100003719329834,-0.0004693284261393371,0.02786677032444687,-1.7814737863267742e-05,2.513324300001841,-0.000466106604531058,0.02778166114747538,0.0,0.00282100000185892,-0.00016841334495799114,0.01693655598835328,0.0,7.870000263210386e-05,-0.00022768764675332732,0.0202431697738159,0.0,8.040000102482736e-05,-0.0005490520282186948,0.027777777777777776,-0.000512814493652971,3.300010575912893e-06,0.0,0.020833333333333332,0.0,3.00002284348011e-07
0.5,-5.0,-2.0,-0.0005206319999999999,0.0267674,0.00044345056386230577,21.498390197753906,-0.0004952520000000001,0.025960280000000002,-0.0007028536968349407,0.7215418815612793,-0.0004669998218964633,0.027811968841660685,-1.1752428948634574e-05,2.1678857000079006,-0.000466106604531058,0.02778166114747538,0.0,0.002700799988815561,-0.00016841334495799114,0.01693655598835328,0.0,7.059999916236848e-05,-0.00022768764675332732,0.0202431697738159,0.0,7.829999958630651e-05,-0.0005490520282186948,0.027777777777777776,-0.00032150545975134456,3.0999945010989904e-06,0.0,0.020833333333333332,0.0,3.00002284348011e-07
0.5,-5.0,-1.0,-0.0005157279999999999,0.026606960000000002,0.000253174710822389,21.57463788986206,-0.0004970959999999999,0.02603268,-0.0003211199675542478,0.8671858310699463,-0.0004661787915365423,0.027785120398110624,-4.280025300016217e-06,2.572037400008412,-0.000466106604531058,0.02778166114747538,0.0,0.0026766999944811687,-0.00016841334495799114,0.01693655598835328,0.0,7.189999450929463e-05,-0.00022768764675332732,0.0202431697738159,0.0,7.809999806340784e-05,-0.0005490520282186948,0.027777777777777776,-0.00013019642584971805,3.2999960239976645e-06,0.0,0.020833333333333332,0.0,4.00003045797348e-07
0.5,-5.0,0.0,-0.000511752,0.026470880000000002,6.301302510309956e-05,21.06905722618103,-0.000502444,0.02620076,6.029999992691458e-05,0.7732353210449219,-0.00046611383582850774,0.027784123088389977,1.717517504309501e-06,1.50197169999592,-0.000466106604531058,0.02778166114747538,0.0,0.002693400005227886,-0.00016841334495799114,0.01693655598835328,0.0,6.949999078642577e-05,-0.00022768764675332732,0.0202431697738159,0.0,7.88999896030873e-05,-0.0005490520282186948,0.027777777777777776,6.111260805190846e-05,3.4999975468963385e-06,0.0,0.020833333333333332,0.0,5.00003807246685e-07
0.5,-5.0,1.0,-0.0005157279999999999,0.026606960000000002,0.000253174710822389,21.263537406921387,-0.000511336,0.026464079999999997,0.0004419412750984193,0.6218621730804443,-0.0004668612910878611,0.027810866421526977,9.271771499730305e-06,2.5746871000010287,-0.000466106604531058,0.02778166114747538,0.0,0.00294840001151897,-0.00016841334495799114,0.01693655598835328,0.0,6.930000381544232e-05,-0.00022768764675332732,0.0202431697738159,0.0,7.85999873187393e-05,-0.0005490520282186948,0.027777777777777776,0.000252421641953535,3.5999983083456755e-06,0.0,0.020833333333333332,0.0,4.00003045797348e-07
0.5,-5.0,2.0,-0.0005206319999999999,0.0267674,0.00044345056386230577,21.231098413467407,-0.00052398,0.02682528,0.0008243262051775041,0.545579195022583,-0.0004690238315258055,0.027863584126680406,1.533214089033732e-05,2.170200200009276,-0.000466106604531058,0.02778166114747538,0.0,0.002999400006956421,-0.00016841334495799114,0.01693655598835328,0.0,6.830001075286418e-05,-0.00022768764675332732,0.0202431697738159,0.0,6.980000762268901e-05,-0.0005490520282186948,0.027777777777777776,0.00044373067585516153,3.2999960239976645e-06,0.0,0.020833333333333332,0.0,5.00003807246685e-07
0.5,-5.0,3.0,-0.0005264919999999999,0.02695264,0.00063391545826229,21.455602169036865,-0.00054076,0.02729012,0.0012080438597727528,0.5812840461730957,-0.0004720510967547442,0.027944410653905825,2.2317277627961642e-05,2.5473733999970136,-0.000466106604531058,0.02778166114747538,0.0,0.0028715999942505732,-0.00016841334495799114,0.01693655598835328,0.0,7.189999450929463e-05,-0.00022768764675332732,0.0202431697738159,0.0,6.859999848529696e-05,-0.0005490520282186948,0.027777777777777776,0.0006350397097567881,3.6999990697950125e-06,0.0,0.020833333333333332,0.0,4.00003045797348e-07
1.0,-5.0,-3.0,-0.001831496,0.0535804,0.0007666405379104473,22.749486923217773,-0.0017617879999999998,0.052374000000000004,-0.0011281054360452619,0.6938865184783936,-0.001863760150968452,0.05552923396978876,-5.880647771436565e-05,1.578524299999117,-0.001856089989799914,0.05541737870683763,0.0,0.002868099996703677,-0.0006727891652913042,0.03384636492884049,0.0,7.080000068526715e-05,-0.0009092565429494438,0.040445457468646334,0.0,6.890000076964498e-05,-0.0019462081128747792,0.05555555555555555,-0.0004950791473425219,3.4999975468963385e-06,0.0,0.041666666666666664,0.0,3.9998849388211966e-07
1.0,-5.0,-2.0,-0.001812532,0.0532928,0.0005563239589266241,23.165017127990723,-0.001744448,0.052156799999999996,-0.0007055794125245291,0.7475626468658447,-0.0018569802141013003,0.05544568418288247,-3.3600831681973477e-05,1.5172265000001062,-0.001856089989799914,0.05541737870683763,0.0,0.0028355999966152012,-0.0006727891652913042,0.03384636492884049,0.0,8.620000153314322e-05,-0.0009092565429494438,0.040445457468646334,0.0,6.769999163225293e-05,-0.0019462081128747792,0.05555555555555555,-0.0002853985672915715,3.4999975468963385e-06,0.0,0.041666666666666664,0.0,4.00003045797348e-07
1.0,-5.0,-1.0,-0.001797476,0.0530576,0.0003467748508253285,23.112369775772095,-0.001741968,0.0521436,-0.0002862733255130695,0.7157061100006104,-0.0018551745484453042,0.05541862124758552,-3.7679474720539782e-06,1.5925462000013795,-0.001856089989799914,0.05541737870683763,0.0,0.0028396999987307936,-0.0006727891652913042,0.03384636492884049,0.0,8.579999848734587e-05,-0.0009092565429494438,0.040445457468646334,0.0,6.770000618416816e-05,-0.0019462081128747792,0.05555555555555555,-7.5717987240621e-05,3.5999983083456755e-06,0.0,0.041666666666666664,0.0,3.00002284348011e-07
1.0,-5.0,0.0,-0.001786184,0.0528728,0.00013773574958529002,23.327494621276855,-0.001753696,0.0523272,0.00013194666590093942,0.6862514019012451,-0.0018562751204760364,0.05543641144621965,1.271439655145106e-05,1.500338699988788,-0.001856089989799914,0.05541737870683763,0.0,0.003121299989288673,-0.0006727891652913042,0.03384636492884049,0.0,8.830000297166407e-05,-0.0009092565429494438,0.040445457468646334,0.0,6.810000922996551e-05,-0.0019462081128747792,0.05555555555555555,0.00013396259281032945,3.5999983083456755e-06,0.0,0.041666666666666664,0.0,4.00003045797348e-07
1.0,-5.0,1.0,-0.001797476,0.0530576,0.0003467748508253285,23.766530513763428,-0.001779788,0.052708,0.0005511132775375446,0.6814243793487549,-0.001861149595903,0.05551547635206203,4.149886348223811e-05,1.6426091000030283,-0.001856089989799914,0.05541737870683763,0.0,0.0030556999990949407,-0.0006727891652913042,0.03384636492884049,0.0,8.680000610183924e-05,-0.0009092565429494438,0.040445457468646334,0.0,6.750000466126949e-05,-0.0019462081128747792,0.05555555555555555,0.0003436431728612799,3.3999967854470015e-06,0.0,0.041666666666666664,0.0,3.00002284348011e-07
1.0,-5.0,2.0,-0.001812532,0.0532928,0.0005563239589266241,23.265225887298584,-0.001821184,0.053294400000000006,0.0009733323770742095,0.7680842876434326,-0.0018711299481189991,0.0556458523767088,6.636587903275908e-05,1.5534326000051806,-0.001856089989799914,0.05541737870683763,0.0,0.0030091000080574304,-0.0006727891652913042,0.03384636492884049,0.0,9.529999806545675e-05,-0.0009092565429494438,0.040445457468646334,0.0,6.760000542271882e-05,-0.0019462081128747792,0.05555555555555555,0.0005533237529122304,3.200009814463556e-06,0.0,0.041666666666666664,0.0,2.9998773243278265e-07
1.0,-5.0,3.0,-0.001831496,0.0535804,0.0007666405379104473,23.082059383392334,-0.001879764,0.054103200000000004,0.0014010572151813973,0.6841328144073486,-0.0018850201298979963,0.05583417770625804,9.519692819871757e-05,1.59569499999634,-0.001856089989799914,0.05541737870683763,0.0,0.00289580000389833,-0.0006727891652913042,0.03384636492884049,0.0,9.619999036658555e-05,-0.0009092565429494438,0.040445457468646334,0.0,6.749999010935426e-05,-0.0019462081128747792,0.05555555555555555,0.0007630043329631808,3.2999960239976645e-06,0.0,0.041666666666666664,0.0,4.00003045797348e-07
2.0,-5.0,-3.0,-0.00696324,0.1061424,0.0012290356038660091,25.57721471786499,-0.00669236,0.1038364,-0.0013523316073960777,0.860785722732544,-0.007305887945590728,0.10974020987436348,-0.00018281368075086235,1.659080500001437,-0.007295587615228527,0.10969623955715373,0.0,0.0029384999943431467,-0.0026774419031537788,0.06748026261572597,0.0,0.00011039999662898481,-0.0036133700051995676,0.08056680188864883,0.0,6.819999543949962e-05,-0.007534832451499118,0.1111111111111111,-0.0004876760946719794,3.7999998312443495e-06,0.0,0.08333333333333333,0.0,4.00003045797348e-07
2.0,-5.0,-2.0,-0.006888200000000001,0.1055896,0.0009383253321176312,24.612149000167847,-0.00662496,0.1033988,-0.0007760665108637166,0.7663760185241699,-0.007294556341456593,0.10967893528611952,-7.297462304827708e-05,1.594288799999049,-0.007295587615228527,0.10969623955715373,0.0,0.0028697000088868663,-0.0026774419031537788,0.06748026261572597,0.0,0.0001019000046653673,-0.0036133700051995676,0.08056680188864883,0.0,0.00014640000881627202,-0.007534832451499118,0.1111111111111111,-0.00020450933002373332,3.9000005926936865e-06,0.0,0.08333333333333333,0.0,4.00003045797348e-07
2.0,-5.0,-1.0,-0.0068289200000000005,0.1051428,0.00065122739497744,24.451141119003296,-0.00661444,0.1033536,-0.00021026666356789263,0.8488943576812744,-0.007297570353188343,0.10971813890820287,2.8855166194326527e-05,1.7901738999935333,-0.007295587615228527,0.10969623955715373,0.0,0.0036189999955240637,-0.0026774419031537788,0.06748026261572597,0.0,8.910000906325877e-05,-0.0036133700051995676,0.08056680188864883,0.0,0.00018849999469239265,-0.007534832451499118,0.1111111111111111,7.865743462451277e-05,3.1999952625483274e-06,0.0,0.08333333333333333,0.0,3.00002284348011e-07
