Ay,Ax,B,ux,uy,phi,t
6.0,-5.0,-1.0,-0.056716619244964184,0.30150469040164574,0.0023257117617633064,1.5175558000046294
6.0,-5.0,0.0,-0.05726950129884245,0.3028692329121736,0.0032684209271804125,1.5026660000003176
6.0,-5.0,1.0,-0.05797261626314443,0.3045592278615027,0.00425934530545287,1.5530562000058126
6.0,-5.0,2.0,-0.058835587447109816,0.3065935207947036,0.005301698706828786,1.4828233000007458
6.0,-5.0,3.0,-0.05987758991850933,0.30900522330745017,0.006415810662160189,1.5630356000037864
7.0,-5.0,-3.0,-0.0723342063137431,0.33894460905528445,0.0012754904439463244,1.4941213999991305
7.0,-5.0,-2.0,-0.07281976994609196,0.34004103180325285,0.00249291738584545,1.4670577000069898
7.0,-5.0,-1.0,-0.0734720422637255,0.3414683985435287,0.0037288947990800677,1.491296499996679
7.0,-5.0,0.0,-0.07431185334168044,0.3432436783934485,0.005009746102728064,1.5268983999994816
7.0,-5.0,1.0,-0.07535315820391109,0.3454006332596976,0.006359553403005721,1.4721426000032807
7.0,-5.0,2.0,-0.07662102295749751,0.3479765450360416,0.007806435738332212,1.5371480000030715
7.0,-5.0,3.0,-0.07813808713738668,0.35099875900384203,0.00935271311070485,1.6657141000032425
8.0,-5.0,-3.0,-0.08942899146560723,0.37498050486079565,0.0023717565546256935,1.671458500000881
8.0,-5.0,-2.0,-0.09015236767762103,0.3764156567576208,0.003924999415175386,1.5294121999904746
8.0,-5.0,-1.0,-0.09109844170989034,0.3782263965554049,0.005527753340922075,1.8237212999956682
8.0,-5.0,0.0,-0.09228578606722637,0.3804383362829854,0.007202119674285705,1.4839033000025665
8.0,-5.0,1.0,-0.09374181889620936,0.38308828323006494,0.008979469989372157,1.8023861999972723
8.0,-5.0,2.0,-0.0954987153798621,0.38622206485528027,0.010889670068599295,1.5649523000029149
8.0,-5.0,3.0,-0.0976058403745299,0.38990473746647714,0.012981800113210824,1.6440770000044722
9.0,-5.0,-3.0,-0.10696518131359922,0.4079761041920292,0.0037887146570269397,1.6105209000088507
9.0,-5.0,-2.0,-0.10798045932432343,0.4097672519520557,0.005732565080759976,1.4693870000046445
9.0,-5.0,-1.0,-0.10927150776307504,0.4119734885835191,0.007743420568096692,1.4781576999957906
9.0,-5.0,0.0,-0.11087091647691916,0.4146320851894303,0.009864209310169349,1.5105956999905175
9.0,-5.0,1.0,-0.11281868290776365,0.41779551452822883,0.012141987426146148,1.4919266999932006
9.0,-5.0,2.0,-0.11515850789324811,0.42151408991603295,0.014604681668399132,1.483505399999558
9.0,-5.0,3.0,-0.11796279108441499,0.4258785818365471,0.01732724811681842,1.7050896000000648
10.0,-5.0,-3.0,-0.12470015976084714,0.4381746148939042,0.0055423579508813,1.7181646000099136
10.0,-5.0,-2.0,-0.12605292614687902,0.4403269885419533,0.007914810439404691,1.8013999999966472
10.0,-5.0,-1.0,-0.12774326169016603,0.44293465827975775,0.01038286968391704,1.7740056000038749
10.0,-5.0,0.0,-0.1298171659619929,0.4460476161762586,0.01300732799552051,1.73181489999115
10.0,-5.0,1.0,-0.13232779317367627,0.4497290824405195,0.015843770151657145,1.7409549000003608
10.0,-5.0,2.0,-0.13534620806142905,0.45405499587515585,0.01895438389406211,1.7668674000015017
10.0,-5.0,3.0,-0.1389610335410012,0.45912341884000707,0.022407639113806603,1.751579399991897
