fy,fx,m,x,y,phi,t
14,-10,1,-77.4025,160.949,0.08288273367202602,88.54513907432556
14,-10,2,-83.2769,165.2,0.10439783521692945,116.73673462867737
14,-10,3,-93.2165,171.657,0.14034585573637032,128.41575026512146
16,-10,-3,-123.082,187.343,0.23483496291098047,167.40083074569702
16,-10,-2,-99.4464,176.09,0.145805577914964,119.18622922897339
16,-10,-1,-91.1448,171.15,0.11413750716150113,116.16320180892944
16,-10,0,-85.3515,167.348,0.09163879861230038,84.29733943939209
16,-10,1,-91.1448,171.15,0.11413750716150113,70.8157286643982
16,-10,2,-99.4464,176.09,0.145805577914964,74.46210527420044
16,-10,3,-123.082,187.343,0.23483496291098047,101.60475492477417
18,-10,-3,-149.647,196.561,0.3203096541756223,114.64214158058167
18,-10,-2,-119.847,186.797,0.2086504686298472,98.3450379371643
18,-10,-1,-105.27,179.952,0.15149114797067045,69.1107587814331
18,-10,0,-97.2735,175.532,0.11957578512772357,72.53309535980225
18,-10,1,-105.27,179.952,0.15149114797067045,66.69726991653442
18,-10,2,-119.847,186.797,0.2086504686298472,101.7828197479248
18,-10,3,-149.647,196.561,0.3203096541756223,117.25876712799072
20,-10,-3,-161.859,199.805,0.3541174466734934,109.34573769569397
